text,label,novel
"if you have an ethernet usb dagger and a usb type c charger, it will be great",1,0
i am finding a new computer that has a high performance-cost ratio.,1,0
i do likes that there beat a window hello guaranteed camera or a fingerprint reader.,1,0
i don't have much requirement on my new computer but i want it to be easy to setup.,1,0
"i am in need of a new computer with good build quality, screen and keyboard.",1,0
a fast computer with a great price would be what i want.,1,0
i am finding a new computer with nice price and good speed.,1,0
i recently need a new computer that comes with high speed and minimal bloatware.,1,0
i want a fast computer.,1,0
i don't want to annoy others so i need a quiet computer.,1,0
it is time to replace my old computer to a quicker one with a better performance-cost ratio.,1,0
"i demanded a small scale sustainable laptop that can administering lots of artboards, heavy psds, animation, videotape editing etcetera",1,0
1 wish it was a full keyboard with the number pad to the right,1,0
i want to purchase a computer that is portable and lightweight.,1,0
i am finding some recommendations for a new computer that is fast and have both nice cooling system and battery life.,1,0
i need a computer within my budget.,1,0
i want a computer that run games without issues.,1,0
my wife wants to play more demanding games so she needs a computer that handles games well and quick.,1,0
i am into coding and i need a new computer with plenty of ram and amazing build quality.,1,0
i read a lot of reviews and i decided i would buy a computer that is fast with a budget price.,1,0
i have just retired and i am finding a computer for my personal use.,1,0
i am a performance ethusiatist and so an awesome processor is a must.,1,0
i need a strong upgrade from my old computer that is faster and has better screen.,1,0
"i needed a small scale sustainable laptop that can handle lot of artboards, heavy psds, animation, videotape updating etcetera",1,0
i want to have a new computer that has a high hard disk capacity with an excellent price.,1,0
i want a laptop that could handle the smaller data processing jobs before transferring to a larger tops figurer.,1,0
i do likes it approved a little more internal warehouses,1,0
"out of all the features, colour is the aspect that i pay most attention on.",1,0
me do wish it looked a bit more internal storage,1,0
i think i will be more happy and bigger.,1,0
my old computer isn't working and i need to find a new one that is sleek and light.,1,0
i bring my laptop everywhere i go so i would like it to be sleek and lightweight.,1,0
i am in college and i need a sturdy and solid computer that comes with a high response rate.,1,0
i am willing to do some research for a good computer and currently i am finding one that play games with good frame rate.,1,0
photo editing is my job so i would need a computer that have good screen resolution.,1,0
the touch screen will be fine,1,0
i am planning to replace my old computer and the new one should come with high performance-cost ratio.,1,0
i do the computer for school work and i want it to come with slicky trackpad and good keyboard layout.,1,0
my regular computer needs repairment so i am finding a new one with nice display in a low cost.,1,0
i can get a cheap computer and upgrade it later on.,1,0
care it had one more than thunderbolt port instead of that miniskirt display port,1,0
i call up i would take follow happier with the bigger screen.,1,0
i want a computer that have great specs and amazing cooling.,1,0
the computer i want should handle my games with ease and run super fast.,1,0
i was looking for something light but black and thin. our ultrabook achieved those goals.,1,0
my old computer is too heavy and doesn't last long so i need a new one.,1,0
a fast computer with a good price is what i want.,1,0
i am buying a new computer for myself on black friday and i want it to play games well.,1,0
our homeschooled kids need some computers with large screen for learning.,1,0
the computer should have a light but large enough screen accomplished with speed.,1,0
"for my meetings, i need a light computer with a long battery life.",1,0
i need a computer which is fast and light.,1,0
i edit photos for a living and that's why the graphics must be great on my computer.,1,0
it do have been also nice time have more the flexibility than stand in either the left or right side from charging.,1,0
i like taking my laptop around so i like it to be light and good looking.,1,0
